"","stdistdecade","cycle","stateabrev","distnamez","distz","dem_share","dem_share_imputed","pres_dem_prop","pres_dem_prop_2012","pres_dem_prop_2016","pres_dem_prop_2020","pres_dem_prop_2024","incumb","gov_sen_dem_prop","party_winner","chamber"
"21235","mn61003",1996,"mn","",61,0.85410231931263,0.85410231931263,0.839197874069214,NA,NA,NA,NA,1,NA,"d","state_senate"
"21236","mn61003",1998,"mn","",61,NA,0.85410231931263,0.839197874069214,NA,NA,NA,NA,0,NA,"d","state_senate"
"21237","mn61003",2000,"mn","",61,0.869262209180465,0.869262209180465,0.839197874069214,NA,NA,NA,NA,1,NA,"d","state_senate"
"21238","mn61004",2002,"mn","",61,0.855641761866944,0.855641761866944,0.88474530912272,NA,NA,NA,NA,1,NA,"d","state_senate"
"21239","mn61004",2004,"mn","",61,NA,0.855641761866944,0.88474530912272,NA,NA,NA,NA,0,NA,"d","state_senate"
"21240","mn61004",2006,"mn","",61,0.899412072879679,0.899412072879679,0.88474530912272,NA,NA,NA,NA,1,NA,"d","state_senate"
"21241","mn61004",2008,"mn","",61,NA,0.899412072879679,0.88474530912272,NA,NA,NA,NA,0,NA,"d","state_senate"
"21242","mn61004",2010,"mn","",61,0.887315022744285,0.887315022744285,0.88474530912272,NA,NA,NA,NA,1,NA,"d","state_senate"
"21243","mn61005",2012,"mn","",61,1,NA,NA,NA,NA,NA,NA,1,NA,"d","state_senate"
"21244","mn61005",2014,"mn","",61,NA,NA,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21245","mn61005",2016,"mn","",61,0.812645132058374,0.812645132058374,NA,NA,NA,NA,NA,1,NA,"d","state_senate"
"21246","mn61005",2018,"mn","",61,NA,0.812645132058374,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21247","mn61005",2020,"mn","",61,0.848953735915676,0.848953735915676,NA,NA,NA,NA,NA,1,NA,"d","state_senate"
"21248","mn61006",2022,"mn","",61,1,0.848931476014304,0.891291815270081,NA,NA,0.885126618540163,0.897457012,1,NA,"d","state_senate"
"21249","mn61006",2024,"mn","",61,NA,0.833768584614855,0.891291815270081,NA,NA,0.885126618540163,0.897457012,0,NA,"d","state_senate"
"21250","mn62001",1972,"mn","",62,NA,0.609506931007338,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21251","mn62001",1974,"mn","",62,NA,0.656206197023043,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21252","mn62001",1976,"mn","",62,0.619179623156964,0.619179623156964,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21253","mn62001",1978,"mn","",62,NA,0.619179623156964,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21254","mn62001",1980,"mn","",62,0.620928108554778,0.620928108554778,0.49749765164231,NA,NA,NA,NA,1,0.643099674862566,"d","state_senate"
"21255","mn62002",1982,"mn","",62,0.565206531580755,0.565206531580755,0.517555792841644,NA,NA,NA,NA,1,0.499764190891015,"d","state_senate"
"21256","mn62002",1984,"mn","",62,NA,0.565206531580755,0.517555792841644,NA,NA,NA,NA,0,0.499764190891015,"d","state_senate"
"21257","mn62002",1986,"mn","",62,0.642347515879231,0.642347515879231,0.517555792841644,NA,NA,NA,NA,0,0.499764190891015,"d","state_senate"
"21258","mn62002",1988,"mn","",62,NA,0.642347515879231,0.517555792841644,NA,NA,NA,NA,0,0.499764190891015,"d","state_senate"
"21259","mn62002",1990,"mn","",62,0.588029091862141,0.588029091862141,0.517555792841644,NA,NA,NA,NA,0,0.499764190891015,"d","state_senate"
"21260","mn62003",1992,"mn","",62,0.684741927060667,0.684741927060667,0.751507043838501,NA,NA,NA,NA,1,NA,"d","state_senate"
"21261","mn62003",1994,"mn","",62,NA,0.684741927060667,0.751507043838501,NA,NA,NA,NA,0,NA,"d","state_senate"
"21262","mn62003",1996,"mn","",62,0.781977760682565,0.781977760682565,0.751507043838501,NA,NA,NA,NA,1,NA,"d","state_senate"
"21263","mn62003",1998,"mn","",62,NA,0.781977760682565,0.751507043838501,NA,NA,NA,NA,0,NA,"d","state_senate"
"21264","mn62003",2000,"mn","",62,0.80773525530403,0.80773525530403,0.751507043838501,NA,NA,NA,NA,0,NA,"d","state_senate"
"21265","mn62004",2002,"mn","",62,0.754596981480261,0.754596981480261,0.790776521984791,NA,NA,NA,NA,0,NA,"d","state_senate"
"21266","mn62004",2004,"mn","",62,NA,0.754596981480261,0.790776521984791,NA,NA,NA,NA,0,NA,"d","state_senate"
"21267","mn62004",2006,"mn","",62,0.814204095485915,0.814204095485915,0.790776521984791,NA,NA,NA,NA,0,NA,"d","state_senate"
"21268","mn62004",2008,"mn","",62,NA,0.814204095485915,0.790776521984791,NA,NA,NA,NA,0,NA,"d","state_senate"
"21269","mn62004",2010,"mn","",62,0.798007300580456,0.798007300580456,0.790776521984791,NA,NA,NA,NA,1,NA,"d","state_senate"
"21270","mn62005",2012,"mn","",62,1,NA,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21271","mn62005",2014,"mn","",62,NA,NA,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21272","mn62005",2016,"mn","",62,0.883536056902065,0.883536056902065,NA,NA,NA,NA,NA,1,NA,"d","state_senate"
"21273","mn62005",2018,"mn","",62,NA,0.883536056902065,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21274","mn62005",2020,"mn","",62,0.893468286099865,0.893468286099865,NA,NA,NA,NA,NA,0,NA,"d","state_senate"
"21275","mn62006",2022,"mn","",62,0.905668121944849,0.905668121944849,0.909814038253313,NA,NA,0.922140019506625,0.897488057,1,NA,"d","state_senate"
"21276","mn62006",2024,"mn","",62,NA,0.905668121944849,0.909814038253313,NA,NA,0.922140019506625,0.897488057,0,NA,"d","state_senate"
"21277","mn63001",1972,"mn","",63,NA,0.583137136450109,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21278","mn63001",1974,"mn","",63,NA,0.630684629325981,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21279","mn63001",1976,"mn","",63,0.48156538897212,0.48156538897212,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"r","state_senate"
"21280","mn63001",1978,"mn","",63,NA,0.48156538897212,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"r","state_senate"
"21281","mn63001",1980,"mn","",63,0.425303435507097,0.425303435507097,0.49749765164231,NA,NA,NA,NA,-1,0.643099674862566,"r","state_senate"
"21282","mn63002",1982,"mn","",63,0.616163165158718,0.616163165158718,0.58835538990322,NA,NA,NA,NA,1,0.550476425600052,"d","state_senate"
"21283","mn63002",1984,"mn","",63,NA,0.616163165158718,0.58835538990322,NA,NA,NA,NA,0,0.550476425600052,"d","state_senate"
"21284","mn63002",1986,"mn","",63,0.518574126991815,0.518574126991815,0.58835538990322,NA,NA,NA,NA,0,0.550476425600052,"d","state_senate"
"21285","mn63002",1988,"mn","",63,NA,0.518574126991815,0.58835538990322,NA,NA,NA,NA,0,0.550476425600052,"d","state_senate"
"21286","mn63002",1990,"mn","",63,0.643422230177197,0.643422230177197,0.58835538990322,NA,NA,NA,NA,1,0.550476425600052,"d","state_senate"
"21287","mn63003",1992,"mn","",63,0.634157174208381,0.634157174208381,0.652347326278687,NA,NA,NA,NA,1,NA,"d","state_senate"
"21288","mn63003",1994,"mn","",63,NA,0.634157174208381,0.652347326278687,NA,NA,NA,NA,0,NA,"d","state_senate"
"21289","mn63003",1996,"mn","",63,0.644152003548721,0.644152003548721,0.652347326278687,NA,NA,NA,NA,1,NA,"d","state_senate"
"21290","mn63003",1998,"mn","",63,NA,0.644152003548721,0.652347326278687,NA,NA,NA,NA,0,NA,"d","state_senate"
"21291","mn63003",2000,"mn","",63,0.673197857226039,0.673197857226039,0.652347326278687,NA,NA,NA,NA,1,NA,"d","state_senate"
"21292","mn63004",2002,"mn","",63,0.585090730750368,0.585090730750368,0.653005858243167,NA,NA,NA,NA,1,NA,"d","state_senate"
"21293","mn63004",2004,"mn","",63,NA,0.585090730750368,0.653005858243167,NA,NA,NA,NA,0,NA,"d","state_senate"
"21294","mn63004",2006,"mn","",63,0.691203799297956,0.691203799297956,0.653005858243167,NA,NA,NA,NA,0,NA,"d","state_senate"
"21295","mn63004",2008,"mn","",63,NA,0.691203799297956,0.653005858243167,NA,NA,NA,NA,0,NA,"d","state_senate"
"21296","mn63004",2010,"mn","",63,0.630556770150124,0.630556770150124,0.653005858243167,NA,NA,NA,NA,1,NA,"d","state_senate"
"21297","mn63005",2012,"mn","",63,0.810206144784845,0.810206144784845,0.835038503850177,0.803798128035688,0.842600926393432,0.858716457121411,NA,1,NA,"d","state_senate"
"21298","mn63005",2014,"mn","",63,NA,0.810206144784845,0.835038503850177,0.803798128035688,0.842600926393432,0.858716457121411,NA,0,NA,"d","state_senate"
"21299","mn63005",2016,"mn","",63,0.809247338970928,0.809247338970928,0.835038503850177,0.803798128035688,0.842600926393432,0.858716457121411,NA,1,NA,"d","state_senate"
"21300","mn63005",2018,"mn","",63,NA,0.809247338970928,0.835038503850177,0.803798128035688,0.842600926393432,0.858716457121411,NA,0,NA,"d","state_senate"
"21301","mn63005",2020,"mn","",63,0.831927796949339,0.831927796949339,0.835038503850177,0.803798128035688,0.842600926393432,0.858716457121411,NA,1,NA,"d","state_senate"
"21302","mn63006",2022,"mn","",63,0.858301107400246,0.858301107400246,0.888795999379177,NA,NA,0.883121528758354,0.89447047,0,NA,"d","state_senate"
"21303","mn63006",2024,"mn","",63,NA,0.858301107400246,0.888795999379177,NA,NA,0.883121528758354,0.89447047,0,NA,"d","state_senate"
"21304","mn64001",1972,"mn","",64,NA,0.632282437657694,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21305","mn64001",1974,"mn","",64,NA,0.690669824378458,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21306","mn64001",1976,"mn","",64,0.765917999788113,0.765917999788113,0.49749765164231,NA,NA,NA,NA,1,0.643099674862566,"d","state_senate"
"21307","mn64001",1978,"mn","",64,NA,0.765917999788113,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21308","mn64001",1980,"mn","",64,0.637803845688717,0.637803845688717,0.49749765164231,NA,NA,NA,NA,1,0.643099674862566,"d","state_senate"
"21309","mn64002",1982,"mn","",64,0.492002037697402,0.492002037697402,0.596835096295672,NA,NA,NA,NA,-1,0.55650340027916,"r","state_senate"
"21310","mn64002",1984,"mn","",64,NA,0.492002037697402,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"r","state_senate"
"21311","mn64002",1986,"mn","",64,0.524900716665906,0.524900716665906,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21312","mn64002",1988,"mn","",64,NA,0.524900716665906,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21313","mn64002",1990,"mn","",64,0.722632143815401,0.722632143815401,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21314","mn64003",1992,"mn","",64,0.670731707317073,0.670731707317073,0.685665786266327,NA,NA,NA,NA,1,NA,"d","state_senate"
"21315","mn64003",1994,"mn","",64,NA,0.670731707317073,0.685665786266327,NA,NA,NA,NA,0,NA,"d","state_senate"
"21316","mn64003",1996,"mn","",64,0.641095656625992,0.641095656625992,0.685665786266327,NA,NA,NA,NA,1,NA,"d","state_senate"
"21317","mn64003",1998,"mn","",64,NA,0.641095656625992,0.685665786266327,NA,NA,NA,NA,0,NA,"d","state_senate"
"21318","mn64003",2000,"mn","",64,0.72309262426215,0.72309262426215,0.685665786266327,NA,NA,NA,NA,1,NA,"d","state_senate"
"21319","mn64004",2002,"mn","",64,0.719899138474469,0.719899138474469,0.742557760939653,NA,NA,NA,NA,1,NA,"d","state_senate"
"21320","mn64004",2004,"mn","",64,NA,0.719899138474469,0.742557760939653,NA,NA,NA,NA,0,NA,"d","state_senate"
"21321","mn64004",2006,"mn","",64,0.766202927701419,0.766202927701419,0.742557760939653,NA,NA,NA,NA,1,NA,"d","state_senate"
"21322","mn64004",2008,"mn","",64,NA,0.766202927701419,0.742557760939653,NA,NA,NA,NA,0,NA,"d","state_senate"
"21323","mn64004",2010,"mn","",64,0.708443467672478,0.708443467672478,0.742557760939653,NA,NA,NA,NA,1,NA,"d","state_senate"
"21324","mn64005",2012,"mn","",64,0.784466573187252,0.784466573187252,0.81146364540909,0.754950049050031,0.826661459350387,0.852779427826853,NA,1,NA,"d","state_senate"
"21325","mn64005",2014,"mn","",64,NA,0.784466573187252,0.81146364540909,0.754950049050031,0.826661459350387,0.852779427826853,NA,0,NA,"d","state_senate"
"21326","mn64005",2016,"mn","",64,0.768412250444235,0.768412250444235,0.81146364540909,0.754950049050031,0.826661459350387,0.852779427826853,NA,1,NA,"d","state_senate"
"21327","mn64005",2018,"mn","",64,NA,0.768412250444235,0.81146364540909,0.754950049050031,0.826661459350387,0.852779427826853,NA,0,NA,"d","state_senate"
"21328","mn64005",2020,"mn","",64,0.842999119386086,0.842999119386086,0.81146364540909,0.754950049050031,0.826661459350387,0.852779427826853,NA,0,NA,"d","state_senate"
"21329","mn64006",2022,"mn","",64,0.843181870417615,0.843181870417615,0.844288525881642,NA,NA,0.841719806763285,0.846857245,1,NA,"d","state_senate"
"21330","mn64006",2024,"mn","",64,NA,0.843181870417615,0.844288525881642,NA,NA,0.841719806763285,0.846857245,0,NA,"d","state_senate"
"21331","mn65001",1972,"mn","",65,NA,0.624746241931657,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21332","mn65001",1974,"mn","",65,NA,0.685573437641427,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21333","mn65001",1976,"mn","",65,0.783234025066776,0.783234025066776,0.49749765164231,NA,NA,NA,NA,1,0.643099674862566,"d","state_senate"
"21334","mn65001",1978,"mn","",65,NA,0.783234025066776,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21335","mn65001",1980,"mn","",65,0.698864404488306,0.698864404488306,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21336","mn65002",1982,"mn","",65,0.773117046261402,0.773117046261402,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21337","mn65002",1984,"mn","",65,NA,0.773117046261402,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21338","mn65002",1986,"mn","",65,0.712162162162162,0.712162162162162,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21339","mn65002",1988,"mn","",65,NA,0.712162162162162,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21340","mn65002",1990,"mn","",65,0.744491024400731,0.744491024400731,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21341","mn65003",1992,"mn","",65,0.753591303222467,0.753591303222467,0.761312961578369,NA,NA,NA,NA,1,NA,"d","state_senate"
"21342","mn65003",1994,"mn","",65,NA,0.753591303222467,0.761312961578369,NA,NA,NA,NA,0,NA,"d","state_senate"
"21343","mn65003",1996,"mn","",65,0.782554576790502,0.782554576790502,0.761312961578369,NA,NA,NA,NA,1,NA,"d","state_senate"
"21344","mn65003",1998,"mn","",65,NA,0.782554576790502,0.761312961578369,NA,NA,NA,NA,0,NA,"d","state_senate"
"21345","mn65003",2000,"mn","",65,0.762605322990504,0.762605322990504,0.761312961578369,NA,NA,NA,NA,1,NA,"d","state_senate"
"21346","mn65004",2002,"mn","",65,1,0.742064913061561,0.791616357170078,NA,NA,NA,NA,1,NA,"d","state_senate"
"21347","mn65004",2004,"mn","",65,NA,0.765347826574612,0.791616357170078,NA,NA,NA,NA,0,NA,"d","state_senate"
"21348","mn65004",2006,"mn","",65,0.817981732144822,0.817981732144822,0.791616357170078,NA,NA,NA,NA,1,NA,"d","state_senate"
"21349","mn65004",2008,"mn","",65,NA,0.817981732144822,0.791616357170078,NA,NA,NA,NA,0,NA,"d","state_senate"
"21350","mn65004",2010,"mn","",65,0.792286632543745,0.792286632543745,0.791616357170078,NA,NA,NA,NA,1,NA,"d","state_senate"
"21351","mn65005",2012,"mn","",65,0.820220004196265,0.820220004196265,0.829908627738091,0.82721376277037,0.836819462987687,0.825692657456217,NA,1,NA,"d","state_senate"
"21352","mn65005",2014,"mn","",65,NA,0.820220004196265,0.829908627738091,0.82721376277037,0.836819462987687,0.825692657456217,NA,0,NA,"d","state_senate"
"21353","mn65005",2016,"mn","",65,0.810677342060663,0.810677342060663,0.829908627738091,0.82721376277037,0.836819462987687,0.825692657456217,NA,1,NA,"d","state_senate"
"21354","mn65005",2018,"mn","",65,NA,0.810677342060663,0.829908627738091,0.82721376277037,0.836819462987687,0.825692657456217,NA,0,NA,"d","state_senate"
"21355","mn65005",2020,"mn","",65,0.817070644292521,0.817070644292521,0.829908627738091,0.82721376277037,0.836819462987687,0.825692657456217,NA,1,NA,"d","state_senate"
"21356","mn65006",2022,"mn","",65,0.80308083214229,0.80308083214229,0.795934142903998,NA,NA,0.810772932807996,0.781095353,1,NA,"d","state_senate"
"21357","mn65006",2024,"mn","",65,NA,0.80308083214229,0.795934142903998,NA,NA,0.810772932807996,0.781095353,0,NA,"d","state_senate"
"21358","mn66001",1972,"mn","",66,NA,0.619186549014039,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21359","mn66001",1974,"mn","",66,NA,0.671372013033542,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,NA,"state_senate"
"21360","mn66001",1976,"mn","",66,0.727656516662176,0.727656516662176,0.49749765164231,NA,NA,NA,NA,1,0.643099674862566,"d","state_senate"
"21361","mn66001",1978,"mn","",66,NA,0.727656516662176,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21362","mn66001",1980,"mn","",66,0.529914957478739,0.529914957478739,0.49749765164231,NA,NA,NA,NA,0,0.643099674862566,"d","state_senate"
"21363","mn66002",1982,"mn","",66,0.788709276299428,0.788709276299428,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21364","mn66002",1984,"mn","",66,NA,0.788709276299428,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21365","mn66002",1986,"mn","",66,1,0.740902078583823,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21366","mn66002",1988,"mn","",66,NA,0.669551335758308,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21367","mn66002",1990,"mn","",66,0.693785429351249,0.693785429351249,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21368","mn66003",1992,"mn","",66,0,0.627300388239758,0.707823395729065,NA,NA,NA,NA,0,NA,"r","state_senate"
"21369","mn66003",1994,"mn","",66,NA,0.628350460644438,0.707823395729065,NA,NA,NA,NA,0,NA,"r","state_senate"
"21370","mn66003",1996,"mn","",66,0.703944242040234,0.703944242040234,0.707823395729065,NA,NA,NA,NA,1,NA,"d","state_senate"
"21371","mn66003",1998,"mn","",66,NA,0.703944242040234,0.707823395729065,NA,NA,NA,NA,0,NA,"d","state_senate"
"21372","mn66003",2000,"mn","",66,0.74827876376989,0.74827876376989,0.707823395729065,NA,NA,NA,NA,1,NA,"d","state_senate"
"21373","mn66004",2002,"mn","",66,0.728323699421965,0.728323699421965,0.762108380772618,NA,NA,NA,NA,1,NA,"d","state_senate"
"21374","mn66004",2004,"mn","",66,NA,0.728323699421965,0.762108380772618,NA,NA,NA,NA,0,NA,"d","state_senate"
"21375","mn66004",2006,"mn","",66,0.781319371727749,0.781319371727749,0.762108380772618,NA,NA,NA,NA,1,NA,"d","state_senate"
"21376","mn66004",2008,"mn","",66,NA,0.781319371727749,0.762108380772618,NA,NA,NA,NA,0,NA,"d","state_senate"
"21377","mn66004",2010,"mn","",66,0.763759602349751,0.763759602349751,0.762108380772618,NA,NA,NA,NA,1,NA,"d","state_senate"
"21378","mn66005",2012,"mn","",66,0.74052812858783,0.74052812858783,0.761257470867423,0.727976766698935,0.775964189207632,0.779831456695701,NA,1,NA,"d","state_senate"
"21379","mn66005",2014,"mn","",66,NA,0.74052812858783,0.761257470867423,0.727976766698935,0.775964189207632,0.779831456695701,NA,0,NA,"d","state_senate"
"21380","mn66005",2016,"mn","",66,0.745405718498236,0.745405718498236,0.761257470867423,0.727976766698935,0.775964189207632,0.779831456695701,NA,1,NA,"d","state_senate"
"21381","mn66005",2018,"mn","",66,NA,0.745405718498236,0.761257470867423,0.727976766698935,0.775964189207632,0.779831456695701,NA,0,NA,"d","state_senate"
"21382","mn66005",2020,"mn","",66,0.770606719845298,0.770606719845298,0.761257470867423,0.727976766698935,0.775964189207632,0.779831456695701,NA,1,NA,"d","state_senate"
"21383","mn66006",2022,"mn","",66,0.812870649632316,0.812870649632316,0.80820255334564,NA,NA,0.81436881069128,0.802036296,0,NA,"d","state_senate"
"21384","mn66006",2024,"mn","",66,NA,0.812870649632316,0.80820255334564,NA,NA,0.81436881069128,0.802036296,0,NA,"d","state_senate"
"21385","mn67001",1972,"mn","",67,NA,0.598391754941779,0.483614428277781,NA,NA,NA,NA,0,0.636311419534796,NA,"state_senate"
"21386","mn67001",1974,"mn","",67,NA,0.651619728282525,0.483614428277781,NA,NA,NA,NA,0,0.636311419534796,NA,"state_senate"
"21387","mn67001",1976,"mn","",67,0.669747381392483,0.669747381392483,0.483614428277781,NA,NA,NA,NA,1,0.636311419534796,"d","state_senate"
"21388","mn67001",1978,"mn","",67,NA,0.669747381392483,0.483614428277781,NA,NA,NA,NA,0,0.636311419534796,"d","state_senate"
"21389","mn67001",1980,"mn","",67,0.605057080856685,0.605057080856685,0.483614428277781,NA,NA,NA,NA,0,0.636311419534796,"d","state_senate"
"21390","mn67002",1982,"mn","",67,0.72963754604575,0.72963754604575,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21391","mn67002",1984,"mn","",67,NA,0.72963754604575,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21392","mn67002",1986,"mn","",67,0.777500173502672,0.777500173502672,0.596835096295672,NA,NA,NA,NA,1,0.55650340027916,"d","state_senate"
"21393","mn67002",1988,"mn","",67,NA,0.777500173502672,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21394","mn67002",1990,"mn","",67,0.731923018943772,0.731923018943772,0.596835096295672,NA,NA,NA,NA,0,0.55650340027916,"d","state_senate"
"21395","mn67003",1992,"mn","",67,0.69263648727414,0.69263648727414,0.678971111774445,NA,NA,NA,NA,1,NA,"d","state_senate"
"21396","mn67003",1994,"mn","",67,NA,0.69263648727414,0.678971111774445,NA,NA,NA,NA,0,NA,"d","state_senate"
"21397","mn67003",1996,"mn","",67,0.705664568678267,0.705664568678267,0.678971111774445,NA,NA,NA,NA,1,NA,"d","state_senate"
"21398","mn67003",1998,"mn","",67,NA,0.705664568678267,0.678971111774445,NA,NA,NA,NA,0,NA,"d","state_senate"
"21399","mn67003",2000,"mn","",67,1,0.735578813778977,0.678971111774445,NA,NA,NA,NA,1,NA,"d","state_senate"
"21400","mn67004",2002,"mn","",67,0.600684592172229,0.600684592172229,0.718640497204998,NA,NA,NA,NA,0,NA,"d","state_senate"
"21401","mn67004",2004,"mn","",67,NA,0.600684592172229,0.718640497204998,NA,NA,NA,NA,0,NA,"d","state_senate"
"21402","mn67004",2006,"mn","",67,0.692272214820129,0.692272214820129,0.718640497204998,NA,NA,NA,NA,1,NA,"d","state_senate"
"21403","mn67004",2008,"mn","",67,NA,0.692272214820129,0.718640497204998,NA,NA,NA,NA,0,NA,"d","state_senate"
"21404","mn67004",2010,"mn","",67,0.720473707923022,0.720473707923022,0.718640497204998,NA,NA,NA,NA,0,NA,"d","state_senate"
"21405","mn67005",2012,"mn","",67,0.727694792087202,0.727694792087202,0.75823544680455,0.770767279644895,0.764393456554068,0.739545604214686,NA,0,NA,"d","state_senate"
"21406","mn67005",2014,"mn","",67,NA,0.727694792087202,0.75823544680455,0.770767279644895,0.764393456554068,0.739545604214686,NA,0,NA,"d","state_senate"
"21407","mn67005",2016,"mn","",67,0.753673533192066,0.753673533192066,0.75823544680455,0.770767279644895,0.764393456554068,0.739545604214686,NA,1,NA,"d","state_senate"
"21408","mn67005",2018,"mn","",67,NA,0.753673533192066,0.75823544680455,0.770767279644895,0.764393456554068,0.739545604214686,NA,0,NA,"d","state_senate"
"21409","mn67005",2020,"mn","",67,0.740582297180845,0.740582297180845,0.75823544680455,0.770767279644895,0.764393456554068,0.739545604214686,NA,1,NA,"d","state_senate"
"21410","mn67006",2022,"mn","",67,1,0.737485523298305,0.714250355424723,NA,NA,0.736799402849447,0.691701308,1,NA,"d","state_senate"
"21411","mn67006",2024,"mn","",67,NA,0.716681810801193,0.714250355424723,NA,NA,0.736799402849447,0.691701308,0,NA,"d","state_senate"
"21412","mn7001",1972,"mn","",7,NA,0.680868045534127,0.567297420429195,NA,NA,NA,NA,0,0.720425516203011,NA,"state_senate"
"21413","mn7001",1974,"mn","",7,NA,0.75091282580321,0.567297420429195,NA,NA,NA,NA,0,0.720425516203011,NA,"state_senate"
"21414","mn7001",1976,"mn","",7,0.801839959921665,0.801839959921665,0.567297420429195,NA,NA,NA,NA,1,0.720425516203011,"d","state_senate"
"21415","mn7001",1978,"mn","",7,NA,0.801839959921665,0.567297420429195,NA,NA,NA,NA,0,0.720425516203011,"d","state_senate"
"21416","mn7001",1980,"mn","",7,1,0.721890130660179,0.567297420429195,NA,NA,NA,NA,1,0.720425516203011,"d","state_senate"
"21417","mn7002",1982,"mn","",7,0.876904552401241,0.876904552401241,0.694559434932272,NA,NA,NA,NA,1,0.734901177157122,"d","state_senate"
"21418","mn7002",1984,"mn","",7,NA,0.876904552401241,0.694559434932272,NA,NA,NA,NA,0,0.734901177157122,"d","state_senate"
"21419","mn7002",1986,"mn","",7,1,0.824644461583308,0.694559434932272,NA,NA,NA,NA,1,0.734901177157122,"d","state_senate"
"21420","mn7002",1988,"mn","",7,NA,0.769557002049833,0.694559434932272,NA,NA,NA,NA,0,0.734901177157122,"d","state_senate"
"21421","mn7002",1990,"mn","",7,1,0.782423980326896,0.694559434932272,NA,NA,NA,NA,1,0.734901177157122,"d","state_senate"
"21422","mn7003",1992,"mn","",7,0.638627677000546,0.638627677000546,0.678569674491882,NA,NA,NA,NA,1,NA,"d","state_senate"
"21423","mn7003",1994,"mn","",7,NA,0.638627677000546,0.678569674491882,NA,NA,NA,NA,0,NA,"d","state_senate"
"21424","mn7003",1996,"mn","",7,0.701740362605821,0.701740362605821,0.678569674491882,NA,NA,NA,NA,1,NA,"d","state_senate"
"21425","mn7003",1998,"mn","",7,NA,0.701740362605821,0.678569674491882,NA,NA,NA,NA,0,NA,"d","state_senate"
"21426","mn7003",2000,"mn","",7,1,0.734289129461491,0.678569674491882,NA,NA,NA,NA,1,NA,"d","state_senate"
"21427","mn7004",2002,"mn","",7,0.73708201842466,0.73708201842466,0.69908119745634,NA,NA,NA,NA,0,NA,"d","state_senate"
"21428","mn7004",2004,"mn","",7,NA,0.73708201842466,0.69908119745634,NA,NA,NA,NA,0,NA,"d","state_senate"
"21429","mn7004",2006,"mn","",7,0.751133864760858,0.751133864760858,0.69908119745634,NA,NA,NA,NA,1,NA,"d","state_senate"
"21430","mn7004",2008,"mn","",7,NA,0.751133864760858,0.69908119745634,NA,NA,NA,NA,0,NA,"d","state_senate"
"21431","mn7004",2010,"mn","",7,0.728937455711782,0.728937455711782,0.69908119745634,NA,NA,NA,NA,0,NA,"d","state_senate"
